#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
4740,TYPO3.Flow,Bug,"",Resolved,Must have,Default session save path should be per environment,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Session,1.0 alpha 5,2009-09-23,"","",100,2009-09-23 07:25,"","",1796900,"","",After the resolution for #1663 there can be permission issues between CLI and Web due to the shared session directory.
4755,TYPO3.Flow,Bug,"",Resolved,Must have,findAll() does not return the just before added item.,Falk Kühnel,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 5,2009-09-24,"","",100,2009-09-24 10:11,"","",1796850,"","","When adding an item to a repository and immediately thereafter calling the findAll() method, the just added items are not returned.

<pre>
$customer = $this->objectFactory->create('F3\Projects\Domain\Model\Customer');
$customer->setFirstName($this->rand_str(rand(5,32)));
$customer->setLastName($this->rand_str(rand(5,32)));
$this->customerRepository->add($customer);
$this->view->assign('customers', $this->customerRepository->findAll());
</pre>

Happens with revision 3915 on windows vista. Havent tried anything else."
4794,TYPO3.Fluid,Bug,"",Resolved,Must have,Translator view helper does not work when no BE user is logged in,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-09-28,"","",100,2009-09-28 16:54,"","",2599200,"","",Tx_Fluid_ViewHelpers_TranslateViewHelper depends on $GLOBALS['LANG'] which is only available in BE mode (or in FE mode with logged in BE user)
4799,TYPO3.Flow,Bug,"",Resolved,Should have,"MAC, XAMPP and FLOW3",Falk Kühnel,Karsten Dambekalns,2010-10-20 05:39,- Documentation -,1.0 alpha 5,2009-09-29,"","",100,2009-09-29 03:23,"","",1796800,"","","With XAMP 1.7.2a on the MAC, FLOW3 is not running since the PHP parser complains about the declare statements in all the php files.

It seems to have to do with a faulty implementation of the zend string optimizer, but i am not sure.

Just leaving the info here so you might find it, if you run into it."
4824,TYPO3.Flow,Task,"",Resolved,Could have,Remove LoggerInterface::SEVERITY_* and use LOG_* instead,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Log,1.0 alpha 5,2009-09-30,"","",100,2009-09-30 06:01,"","",22150,"","",.
4835,TYPO3.Flow,Task,"",Resolved,Should have,Rename FlashMessages to FlashMessageContainer,Karsten Dambekalns,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 5,2009-09-30,"","",100,2009-09-30 15:51,"","",22200,"","",... and adjust dependent code as needed.
4847,TYPO3.Kickstart,Bug,"",Resolved,Could have,Lowercase package name causes an unexplained exception when using kickstart package,Daniel Hofstetter,Karsten Dambekalns,2010-10-20 05:48,"",1.0.0 alpha 7,2009-10-01,"","",100,2009-10-01 10:51,"","",2740450,"","","I'm currently following the ""Getting started"" tutorial and while creating my first package, I used, by accident, ""blog"" as package name (instead of ""Blog"" as in the tutorial):
<pre>
./flow3 kickstart package blog
</pre>
This causes the following error:
<pre>
Uncaught FLOW3 Exception #1220722210: The package key ""blog"" is invalid
thrown in file /home/dho/projects/flowtutorial/Packages/Framework/FLOW3/Classes/Package/Manager.php
in line 238
</pre>
It would be helpful to mention what the criteria are for a valid key. 

I'm using the ""Getting started"" package with flow3 alpha 4."
4850,TYPO3.Flow,Bug,"",Resolved,Must have,errorAction() of the MVC ActionController doesn't work correct,Benjamin Albrecht old 2,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 6,2009-10-01,"","",100,2009-10-01 14:07,"","",1798700,"","","Line 350 of the file ActionController.php doesn't work.

There is the old class ""flashMessages"" in use.

<pre>
$this->flashMessages->add($errorFlashMessage);
</pre>

I've changed this line into
<pre>
$this->flashMessageContainer->add($errorFlashMessage);
</pre>

and the errorAction works again."
4855,TYPO3.Flow,Task,"",Closed,Should have,Investigate APC slam problem,Karsten Dambekalns,Karsten Dambekalns,2011-07-06 10:09,Cache,"",2009-10-02,"","",0,2009-10-02 04:01,"","",22250,"","","See http://t3.dotgnu.info/blog/php/user-cache-timebomb for the problem and http://pecl.php.net/bugs/bug.php?id=16814 as well as http://pecl.php.net/bugs/bug.php?id=16843 for the ""PHP solution"".

Do we need to consider the basic problem and change the way cache entries expire? Or is this solved by our site lock anyway (if it is enabled again)?"
4856,TYPO3.Flow,Bug,"",Resolved,Should have,Use of uninitialized $exception variable in APCBackend->set(),Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Cache,1.0 alpha 6,2009-10-02,"","",100,2009-10-02 04:44,"","",1798650,"","",.
4857,TYPO3.Flow,Bug,"",Resolved,Must have,ValidatorResolver tries to use data type as validator type,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Validation,1.0 alpha 6,2009-10-02,"","",100,2009-10-02 04:49,"","",1798600,"","","When buildMethodArgumentsValidatorConjunctions() iterates over method arguments, it tries to get a validator for each type. This works for simple types, but for objects the class name is used as validator directly. This is a) nonsense and b) causes circular dependency problems to begin with.

The problem is caused @$typeValidator = $this->createValidator($methodParameter['type']);@, since createValidator() expects to get either one of the internal validator shorthands or the fully qualified name of a validator - but not a data type!"
4859,TYPO3.Flow,Bug,"",Resolved,Should have,findOneBy*() in persistence repository does not limit result set size,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 6,2009-10-02,"","",100,2009-10-02 07:20,"","",1798550,"","","The @findOneBy*()@ methods should obviously limit the result set size to, well, 1."
4870,TYPO3.Flow,Bug,"",Resolved,Should have,Tests with RSAWalletServicePHP fail on Windows,David Bruehlmeier,Karsten Dambekalns,2010-10-20 05:39,Security,1.0 alpha 6,2009-10-02,"","",100,2009-10-02 14:56,"","",1798500,"","","<pre>
Error in encryptingAndDecryptingBasicallyWorks Detail
E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php:232
Warning: openssl_pkey_get_details() expects parameter 1 to be resource, boolean given in E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php line 232
Error in checkRSAEncryptedPasswordReturnsTrueForACorrectPassword Detail
E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php:232
Warning: openssl_pkey_get_details() expects parameter 1 to be resource, boolean given in E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php line 232
Error in checkRSAEncryptedPasswordReturnsFalseForAnIncorrectPassword Detail
E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php:232
Warning: openssl_pkey_get_details() expects parameter 1 to be resource, boolean given in E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php line 232
Error in decryptingWithAKeypairUUIDMarkedForPasswordUsageThrowsAnException Detail
E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php:232
Warning: openssl_pkey_get_details() expects parameter 1 to be resource, boolean given in E:\Sources\FLOW3\Packages\Framework\FLOW3\Classes\Security\Cryptography\RSAWalletServicePHP.php line 232
</pre>

My Setup
* Apache/2.2.12 (Win32) DAV/2 mod_ssl/2.2.12 OpenSSL/0.9.8k mod_autoindex_color PHP/5.3.0 mod_perl/2.0.4 Perl/v5.10.0 
* Windows NT SP3
"
4931,TYPO3.Flow,Task,"",Closed,Must have,Check correct behaviour of object replacement in persistence,Karsten Dambekalns,Karsten Dambekalns,2011-04-29 15:43,Persistence,"",2010-03-08,"",8.00,50,2009-10-07 09:06,"","",22600,8.00,"","When an object that is a persisted entity is cloned, we (through AOP) set a cloned flag -and drop the memorized clean state of the object-. Why is that flag still true after calling Repository->update() was the original question. It turns out we need to check the correct behaviour of the persistence in (at least) the following cases:

* cloned object is given to update(), then to add()
* cloned object is given to add(), then update()
* cloned object is given to replace(), what about doing this multiple times?
* the cloned object is given to update() and/or replace(), now the original is in turn added again

Part of the problem is to find out which of those scenarious should be allowed and what the correct behavior would be...

The involved data that is involved with this is (at least):

* FLOW3_Persistence_Entity_UUID
* -FLOW3_Persistence_cleanProperties-
* FLOW3_Persistence_clone

-Along the way we probably need to make sure the memorized clean properties are not thrown away when cloning, because after an update() (or replace()) call we need those properties for correct persistence (and because of my planned solution for #4317).-

Also make sure entities given to replace() get the new UUID also in their internals!"
4952,TYPO3.Flow,Bug,"",Resolved,Should have,Reflection cache of subclasses are not flushed if parent classes change,Robert Lemke,Robert Lemke,2010-10-20 05:39,Reflection,1.0 alpha 6,2009-10-08,"","",100,2009-10-08 08:27,"","",1798450,"","","If a parent class is changed (e.g. new properties are added, properties removed, new methods ...) the reflection cache must also be flushed for all classes inheriting this class directly or indirectly. That is not the case currently."
4960,TYPO3.Flow,Feature,"",Resolved,Must have,There should be a Request hash check when objects are modified,Sebastian Kurfuerst,Sebastian Kurfuerst,2010-10-20 05:39,Security,"",2009-10-09,"","",100,2009-10-09 08:50,"","",1781250,"","","h2. Scenario:

The developer programmed a form to edit a ""Customer"", and he can select one role from a dropdown list.
This field will have the following name: customer[role], and its expected value will be a UUID.

Now, if an attacker replaces this form field by some fields which are named like:
customer[role][__identity] = ...
customer[role][isAdministrator] = TRUE
... he is able to completely change related domain objects which is like SQL-Injections ""built right into the framework"". Nice, eh? :-)

h2. How to solve this issue?

The general idea: If an object is _modified_, make sure that the appropriate form fields have been rendered on the last request. Else, it might be an attack.

h2. Solution

We build a list of all form fields which can be submitted. This list is signed/hashed (with a private key), and the list and the hash of the list are sent in a parameter called __hmac to the server as well.
If the parameter __hmac is set, it verifies the signature and checks that all submitted fields are also inside the form field list. If this is the case, the parameter ""hmacVerified"" inside the Request object is set to TRUE.

Remember we only wanted to enable this feature when data was _modified_? That's why we modified the Argument to remember the _origin_ of the data (which could be directly from the client, from the persistence layer but unmodified, from the persistence layer and modified, and a new object).
If any argument has been mapped with the cases ""persistence layer and modified"" and ""new object"", we make sure the HMAC was validated correctly. If the HMAC was not validated correctly, an exception is thrown.

h2. How to disable it

For building public APIs, a new annotation @dontverifyrequesthash has been introduced. If you annotate your action with this annotation, no HMAC error will be thrown at all, but you have to care about such security issues yourself."
4967,TYPO3.Fluid,Bug,"",Closed,Must have,Missing Event type onchange,Markus Dreyer,Jochen Rau,2010-10-20 05:44,"","",2009-10-11,"","",0,2009-10-11 06:39,"","",2599150,"","",After Jochen added the event Handler tags in TagBasedViewHelper I noticed that the onchange Event is missing.
4968,TYPO3.Fluid,Feature,"",Resolved,Should have,Sorting by OptionLabel for Selectbox,Markus Dreyer,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-10-11,"","",100,2009-10-11 06:50,"","",2599100,"","","I would like to have a sorting option for selectboxes.

sometihng like:

@$this->registerArgument('sortByOptionLabel', 'boolean', 'If true, List will be sorted by label.');@

and in getOptions

@if ($this->arguments->hasArgument('sortByOptionLabel') && $this->arguments['sortByOptionLabel'] === true) {@
@      asort($options);@
@}@
"
4972,TYPO3.Fluid,Bug,"",Closed,Should have,f:format.date does not respect locale.,Nikolas Hagelstein,"",2011-05-06 04:19,"","",2009-10-12,"","",0,2009-10-12 04:04,"","",2599050,"","","The fluid date helper does not respect the locale date format set by e.g. setlocale.
This issue is causef by the fact that the viewhelper makes use of PHP's DateTime object internally which isn't capable of locale time formats. Currently only ""strftime"" seems respect locales."
4984,TYPO3.Fluid,Feature,"",Resolved,Must have,"Add option ""selectAll"" to Select View Helper",Jochen Rau,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-10-13,"","",100,2009-10-13 12:15,"","",2599000,"","","Add an option ""selectAll"" to the Select View Helper. If it is set, all options of a multiple selector are preselected by default."
5003,TYPO3.Fluid,Feature,"",Resolved,Should have,Parse output of view helper 'translate',Thomas Deinhamer,Sebastian Kurfuerst,2010-10-20 05:44,ViewHelpers,"",2009-10-15,"","",100,2009-10-15 18:00,"","",2598950,"","","Expecting you have this html/template source...

@<f:translate key=""any"">The quick brown {dog} jumps over the lazy {fox}.</f:translate>@

... the 'variables' in the brackets won't get replaced anymore.
Therefor it's very complicated to print text with inline variables,
which should then get translated.

Or is there any better approach?

Thanks!"
5020,TYPO3.Fluid,Bug,"",Resolved,Must have,SelectViewHelper produces invalid code,Jochen Rau,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-10-17,"","",100,2009-10-17 07:48,"","",2598900,"","","The Select View Helper produces invalid code with strange output, if the value of the attribute ""options"" is empty. This is caused by the lack of at least one OPTION element.

""A SELECT element must contain at least one OPTION element.""
http://www.w3.org/TR/html4/interact/forms.html#h-17.6 "
5033,TYPO3.Fluid,Feature,"",Resolved,Must have,Improve Shorthand Syntax of ViewHelpers,Sebastian Kurfuerst,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-10-19,"","",100,2009-10-19 04:29,"","",2598850,"","","h1. Proposal for shorthand syntax

The goal of this RFC is to propose a re-done shorthand syntax for fluid after some real-world usage.

h2. Current situation

Currently, we refer to ""shorthand syntax"" as another way to call a ViewHelper.

Here, there is a basic example for this:
<pre>{f:bla.blubb(""unnamed argument"" a=""b"" c=""42"" d=""{object}"")}</pre>
This is equivalent to the following:
<pre><f:bla.blubb a=""b"" c=""42"" d=""{object}"">unnamed argument</f:bla.blubb></pre>

* Every argument needs to be quoted
* The first argument is the data inside the tag body, in case it is unnamed.
* Nesting of ViewHelpers is arbitrarily possible:
 <pre>{f:outer("" first VH: {f:bla()} second VH: {f:blubb()}"")}</pre>
 (also inside arguments of ViewHelpers, other VHs can be called)
* ViewHelpers can *not* be called inside arrays

Note: Right now, the shorthand syntax is functionally equivalent like the Tag-based ViewHelper syntax.

h2. Problems with current syntax

In the most common use-case, we write things like
<pre>{f:bla(argument=""{blubb}"" argument2=""{bla}"")}</pre>
There, two things feel strange:

* The ""{?}"" syntax feels weird
* It feels strange that the argument needs to be quoted
* There is no comma between the arguments, which feels strange to programmers
* Named arguments in many languages are delimited by :, and not by =. The a=""b"" syntax feels strange.

h2. Draft for new syntax

We remove the ""Shorthand Syntax"" as it has been described above, and instead extend the ""Object Access"" syntax.

The basic object access syntax looks like this:
<pre>{object} {object.bla.blubb}</pre>

Now, we start to *post-process* this value with a ViewHelper:
<pre>{object.bla->f:postProcess()}</pre>

This could also be chained
<pre>{object.bla->f:postProcess()->f:anotherPostProcess()}</pre>

Additionally, if the ViewHelper does NOT work on any object, the first part can be omitted:
<pre>{f:process()->f:postProcess()}</pre>

h3. Arguments

Arguments look like this:
<pre>{f:bla.blubb(arg1: 'literal string', arg2: 42, arg3: object1.bla, arg4:{a1: ""string""})}</pre>

* All arguments have a name
* The syntax is the same as in JSON arrays, just without the outer brackets
* All string arguments are NOT evaluated, but taken as *literal* strings.
* arg1 is a string (which will not be post-processed)
* arg2 is a number
* arg3 is an object accessor
* arg4 is an array

h2. Comparison

The new syntax has the following limitations:
* There is no equivalent of the following: {f:process(""bla"")}, i.e. there is no {""bla""->f:process()} and I would not introduce it.
* Is is NOT possible anymore to use ViewHelpers as arguments in other shorthand ViewHelpers (but I think this is not a problem, as you could use the XML-based syntax where this works)
* It is currently NOT possible to call ViewHelpers in arrays (but this has not been possible before either)

*Please discuss this with us in the TYPO3 5.0 General Mailing list on lists.typo3.org!*"
5047,TYPO3.Flow,Bug,"",Resolved,Must have,Validationresovler regex fails for more than one validator with options,Nikolas Hagelstein,Karsten Dambekalns,2010-10-20 05:39,Validation,1.0 alpha 6,2009-10-20,"","",100,2009-10-20 07:15,"","",1798400,"","","A validation consisting of 2 validations having options makes the regex fail.
E.g.: @validate $whatever stringLength(minimum=""5""), bla(abc=""123"")
Results in (not the options part):

array(1) {
  [0]=>
  array(5) {
    [0]=>
    string(41) ""stringLength(minimum=""5""), bla(abc=""123"")"" 
    [""validatorName""]=>.
    string(12) ""stringLength"" 
    [1]=>
    string(12) ""stringLength"" 
    [""validatorOptions""]=>
    string(27) ""minimum=""5""), bla(abc=""123"""" 
    [2]=>
    string(27) ""minimum=""5""), bla(abc=""123"""" 
  }
}

Changing
const PATTERN_MATCH_VALIDATORS = '/(?:^|,\s*)(?P<validatorName>[a-z0-9\\\\]+)\s*(?:\((?P<validatorOptions>.+)\))?/i';

To
const PATTERN_MATCH_VALIDATORS = '/(?:^|,\s*)(?P<validatorName>[a-z0-9\\\\]+)\s*(?:\((?P<validatorOptions>[^)]+)\))?/i';
Seems to solve this issue. Could anyone please confirm. Thought this might fail as well for something like ""bla(myoptions=""asfasF)""). 

see http://forge.typo3.org/issues/show/5046 as well.
"
5056,TYPO3.Fluid,Bug,"",Closed,-- undefined --,F3\Fluid\Core\RuntimeException thrown in file TemplateVariableContainer.php,Martin Eisengardt,"",2011-05-06 04:14,"","",2009-10-20,"","",0,2009-10-21 01:59,"","",2598800,"","","I tried to build some kind of tree by invoking a section/for recurse.

Template:
<f:section name=""children"">
	<f:for each=""{parent.children}"" as=""child"">
		{indent}
		Child: {child.name}
		- #{child.objectUuid}
		- <a href=""<f:uri.action action='deletenode' arguments=""{parent:parent,child:child}"" />"">Delete</a>
		- <a href=""<f:uri.action action='createnode' arguments=""{parent:child}"" />"">Create new child</a><br />
		<f:render partial=""admin_index_nodelist"" section=""children"" arguments=""{parent:child, indent:indent}"" />
	</f:for>
</f:section>

Tried to remove a variable ""child"" which is not stored in the context!
37 F3\Fluid\Core\ViewHelper\TemplateVariableContainer::remove(""child"")
36 F3\Fluid\ViewHelpers\ForViewHelper::render(array, ""child"", """", boolean)
35 call_user_func_array(array, array)
34 F3\Fluid\Core\Parser\SyntaxTree\ViewHelperNode::evaluate()
33 F3\Fluid\Core\Parser\SyntaxTree\AbstractNode::evaluateChildNodes()
32 F3\Fluid\Core\ViewHelper\AbstractViewHelper::renderChildren()
31 F3\Fluid\ViewHelpers\SectionViewHelper::render()
30 call_user_func_array(array, array)
29 F3\Fluid\Core\Parser\SyntaxTree\ViewHelperNode::evaluate()
28 F3\Fluid\Core\Parser\SyntaxTree\AbstractNode::evaluateChildNodes()
27 F3\Fluid\Core\Parser\SyntaxTree\RootNode::evaluate()
26 F3\Fluid\Core\Parser\ParsingState::render(F3\Fluid\Core\Rendering\RenderingContext)
25 F3\Fluid\View\TemplateView::renderPartial(""admin_index_nodelist"", ""children"", array)
24 F3\Fluid\ViewHelpers\RenderViewHelper::render(""children"", ""admin_index_nodelist"", array)
23 call_user_func_array(array, array)
22 F3\Fluid\Core\Parser\SyntaxTree\ViewHelperNode::evaluate()
21 F3\Fluid\Core\Parser\SyntaxTree\AbstractNode::evaluateChildNodes()
20 F3\Fluid\Core\Parser\SyntaxTree\RootNode::evaluate()
19 F3\Fluid\Core\Parser\ParsingState::render(F3\Fluid\Core\Rendering\RenderingContext)
18 F3\Fluid\View\TemplateView::render()
17 F3\FLOW3\MVC\Controller\ActionController::callActionMethod()
16 F3\FLOW3\MVC\Controller\ActionController::processRequest(F3\FLOW3\MVC\Web\Request, F3\FLOW3\MVC\Web\Response)
15 F3\FLOW3\MVC\Dispatcher::dispatch(F3\FLOW3\MVC\Web\Request, F3\FLOW3\MVC\Web\Response)
14 F3\FLOW3\MVC\Dispatcher_AOPProxy_Development::dispatch(F3\FLOW3\MVC\Web\Request, F3\FLOW3\MVC\Web\Response)
13 call_user_func_array(array, array)
12 F3\FLOW3\MVC\Dispatcher_AOPProxy_Development::FLOW3_AOP_Proxy_invokeJoinPoint(F3\FLOW3\AOP\JoinPoint)
11 F3\FLOW3\AOP\Advice\AdviceChain::proceed(F3\FLOW3\AOP\JoinPoint)
10 F3\FLOW3\Security\Aspect\RequestDispatchingAspect::blockIllegalRequests(F3\FLOW3\AOP\JoinPoint)
9 F3\FLOW3\AOP\Advice\AroundAdvice::invoke(F3\FLOW3\AOP\JoinPoint)
8 F3\FLOW3\AOP\Advice\AdviceChain::proceed(F3\FLOW3\AOP\JoinPoint)
7 F3\FLOW3\Security\Aspect\RequestDispatchingAspect::initializeSecurity(F3\FLOW3\AOP\JoinPoint)
6 F3\FLOW3\AOP\Advice\AroundAdvice::invoke(F3\FLOW3\AOP\JoinPoint)
5 F3\FLOW3\AOP\Advice\AdviceChain::proceed(F3\FLOW3\AOP\JoinPoint)
4 F3\FLOW3\MVC\Dispatcher_AOPProxy_Development::dispatch(F3\FLOW3\MVC\Web\Request, F3\FLOW3\MVC\Web\Response)
3 F3\FLOW3\MVC\Web\RequestHandler::handleRequest()
2 F3\FLOW3\Core\Bootstrap::run()
1 require(""Z:\ws\bgh-typo3\flow3\Packages\Framework\FLOW3\Scripts\FLOW3.php"")

Please include more helpful information!"
5068,TYPO3.Flow,Feature,"",Resolved,Should have,Implement validation for settings (or configuration in general),Robert Lemke,"",2012-06-18 06:37,Configuration,"",2009-10-21,"","",0,2009-10-21 08:21,"","",1781200,"","","Currently settings, which are typically defined in .yaml files, won't be validated by FLOW3. It would, however, be quite convenient for a developer if he could rely on validated settings.

One way to implement this would be by introducing annotations for yaml comments. The developer would then define the expected datatype and additional validators in his Settings.yaml template file and these rules would be enforced while settings are appplied by the Configuration Manager.

Example:
<pre>
Foo:

  /**
   * @type string
   * @validate StringLenth(minimum = ""10"")
   */
  title: ""The title of something""
</pre>
"
5069,TYPO3.Fluid,Bug,"",Resolved,Must have,Fluid Viewhelper link.email misses universal tag attributes,Morton Jonuschat,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-10-21,"","",100,2009-10-21 08:36,"","",2598750,"","","The EmailViewHelper misses the initialization of the universal tag attributes. Due to this class and misc other tag attributes doesn't work with this viewhelper and an exception gets thrown instead.

This patch adds a call to initialize the universal tag attributes:

<pre>
--- /var/www/_websites/faa/typo3/sysext/fluid/Classes/ViewHelpers/Link/EmailViewHelper.php	2009-10-01 20:31:08.000000000 +0200
+++ EmailViewHelper.php	2009-10-21 14:33:43.000000000 +0200
@@ -51,6 +51,15 @@
 	 */
 	protected $tagName = 'a';
 
+        /**
+         * Arguments initialization
+         *
+         * @return void
+         */
+        public function initializeArguments() {
+                $this->registerUniversalTagAttributes();
+        }
+
 	/**
 	 * @param string $email The email address to be turned into a link.
 	 * @return string Rendered email link
</pre>"
5075,TYPO3.Fluid,Bug,"",Rejected,Must have,Fluid Viewhelper link.email misses universal tag attributes,Nikolas Hagelstein,"",2010-10-20 05:44,ViewHelpers,"",2009-10-21,"","",0,2009-10-21 11:37,"","",2598700,"","","see:
http://forge.typo3.org/issues/show/5069"
5077,TYPO3.Flow,Bug,"",Resolved,Should have,Getting started tutorial links to old flow3 release,Daniel Hofstetter,Karsten Dambekalns,2010-10-20 05:39,- Documentation -,"",2009-10-21,"","",100,2009-10-21 11:58,"","",1781150,"","","The ""Getting Started Distribution"" link in the downloads section in the sidebar of the ""Getting started tutorial"" links to the old alpha3 of flow3. The link should point to http://sourceforge.net/projects/flow3/files/GettingStarted/1.0.0-alpha5 instead."
5107,TYPO3.Fluid,Bug,"",Resolved,Must have,namespaces names cant have more than one letter,Fernando Arconada,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-10-25,"","",100,2009-10-25 13:10,"","",2598650,"","","namespaces names cant have more than one letter in partials called from the layout

- {namespace z=Tx_foor_ViewHelpers} works
- {namespace za=Tx_Mytube_ViewHelpers} throws exception :#1224254792: 
Namespace could not be resolved. This exception should never be thrown! 
27 Tx_Fluid_Core_Parser_TemplateParser::handler_objectAccessor
(Tx_Fluid_Core_Parser_ParsingState, ""z"", ""a:currentAction()"", """")
"
5108,TYPO3.Fluid,Bug,"",Resolved,Must have,Custom ViewHelper couldnt find validator of its own domain,Fernando Arconada,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-10-25,"","",100,2009-10-25 13:22,"","",2598600,"","","I've a model Tx_Mytube_Domain_Model_Video 

I have created a ViewHelper
<?php
class Tx_Mytube_ViewHelpers_VideoViewHelper extends 
Tx_Fluid_Core_ViewHelper_AbstractViewHelper {

        /**
	 * Renders the video player
	 *
	 * @param Tx_Mytube_Domain_Model_Video $video
	 * @return string the content of the rendered TypoScript object
	 */
          public function render(Tx_Mytube_Domain_Model_Video $video) {
                return ""AAAAAA"";
          }
          
}
?>

and a template

{namespace mytube=Tx_Mytube_ViewHelpers}
<mytube:video video=""{video}""/>

But i having an exception

#1237900534: No validator found for argument name ""video"" with type 
""Tx_Mytube_Domain_Model_Video"" in view helper 
""Tx_Mytube_ViewHelpers_VideoViewHelper"". "
5118,TYPO3.Fluid,Feature,"",Resolved,Must have,Allow ViewHelpers to be Cascading in Shorthand-Syntax,Steffen Ritter,Sebastian Kurfuerst,2010-10-20 05:44,Core,"",2009-10-26,"","",100,2009-10-26 08:58,"","",2598550,"","","If you want to do something like this:
<pre>
<f:if condition=""{h:isactive(current:singleLetter.uid,number:{h:counting(context:'newslettersLatest',increase:'true',show:'true')})}"">
</pre>

it is not possible since nesting of viewHelpers within shorthand syntax is not possible.

The attached patch adapts the regexes for letting this through and additionally parses the subViewHelpers correctly while working on the ""argument-array"" of the outer ViewHelper.

The attached patch ist against v4 fluid."
5135,TYPO3.Fluid,Task,"",Resolved,Should have,Make method names CGL conform in TemplateParser,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:44,Core,1.0.0 alpha 6,2009-10-27,"","",100,2009-10-27 06:16,"","",23150,"","",The TemplateParser class has a few methods named @handler_*()@ which violates the CGL.
5136,TYPO3.Fluid,Task,"",Resolved,Should have,"Cleanup in unit tests: class_exists, comments and license",Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:44,"",1.0.0 alpha 6,2009-10-27,"","",100,2009-10-27 06:19,"","",23200,"","",A lot of the unit tests contain the TYPO3 4.x license boilerplate and claim to use GPL v2. There are some extra docblocks scattered around and some tests use checks for @class_exists()@ around @require_once()@.
5137,TYPO3.Fluid,Bug,"",Resolved,Must have,ResourceViewHelper not usable with new shorthand syntax,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:44,ViewHelpers,1.0.0 alpha 6,2009-10-27,"","",100,2009-10-27 06:23,"","",2604050,"","","Since the resource to be included has no parameter in the view helper, one cannot use shorthand syntax with it."
5138,TYPO3.Fluid,Bug,"",Resolved,Must have,ResourceViewHelper uses hardcoded path to mirrored resources,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:44,ViewHelpers,1.0.0 alpha 6,2009-10-27,"","",100,2009-10-27 06:26,"","",2604000,"","","The path to the public resource mirror can be configured in FLOW3, so the ResourceViewHelper must follow suit."
5149,TYPO3.Flow,Feature,"",Resolved,Should have,Support counting objects in persistence queries,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 7,2009-10-27,"","",100,2009-10-27 12:04,"","",1799950,"","","To count results currently something like this is needed:
<pre>
function findAllCount() {
  $query = createQuery;
  $videos = $query->execute();
  return count($videos);
}
</pre>

We need something like:
<pre>
function findAllCount() {
  $query = createQuery;
  return $query->count();
}
</pre>

See #4991 for the original request on Extbase."
